customer_tweet_id,customer_id,created_at_customer,reply_tweet_id,agent_id,created_at_reply,response_time_seconds
114820,141524,2017-11-23 22:34:01+00:00,114822,British_Airways,2017-11-23 23:42:04+00:00,4083.0
114823,141524,2017-11-24 01:53:44+00:00,114824,British_Airways,2017-11-24 02:28:41+00:00,2097.0
114827,141524,2017-11-23 15:11:48+00:00,114826,British_Airways,2017-11-23 17:33:23+00:00,8495.0
38069,141525,2017-11-23 19:51:02+00:00,114828,British_Airways,2017-11-23 21:13:31+00:00,4949.0
114829,141525,2017-11-23 21:19:18+00:00,114830,British_Airways,2017-11-23 22:39:47+00:00,4829.0
114831,141525,2017-11-24 18:41:00+00:00,114832,British_Airways,2017-11-24 21:09:56+00:00,8936.0
114834,141526,2017-11-23 19:30:46+00:00,114833,British_Airways,2017-11-23 21:11:25+00:00,6039.0
114836,141527,2017-11-23 19:37:57+00:00,114835,British_Airways,2017-11-23 21:02:05+00:00,5048.0
114838,141527,2017-11-23 18:50:21+00:00,114837,British_Airways,2017-11-23 19:18:04+00:00,1663.0
114840,141528,2017-11-23 19:28:07+00:00,114839,British_Airways,2017-11-23 21:00:25+00:00,5538.0
114849,141529,2017-11-23 19:20:45+00:00,114847,British_Airways,2017-11-23 20:59:10+00:00,5905.0
114848,141529,2017-11-23 21:05:16+00:00,114851,British_Airways,2017-11-23 23:34:46+00:00,8970.0
114853,141531,2017-11-23 21:27:22+00:00,114852,Ask_Spectrum,2017-11-23 21:28:09+00:00,47.0
114855,141532,2017-11-23 21:23:46+00:00,114854,Ask_Spectrum,2017-11-23 21:24:36+00:00,50.0
114857,141533,2017-11-23 21:19:37+00:00,114856,Ask_Spectrum,2017-11-23 21:21:01+00:00,84.0
114859,141533,2017-11-23 20:56:08+00:00,114858,Ask_Spectrum,2017-11-23 21:14:31+00:00,1103.0
114861,141534,2017-11-23 21:15:16+00:00,114860,Ask_Spectrum,2017-11-23 21:18:01+00:00,165.0
114864,140720,2017-11-23 21:13:14+00:00,114862,Ask_Spectrum,2017-11-23 21:17:03+00:00,229.0
114867,141535,2017-11-23 20:49:28+00:00,114865,AzureSupport,2017-11-23 20:54:58+00:00,330.0
114869,141535,2017-11-23 20:42:11+00:00,114868,AzureSupport,2017-11-23 20:43:37+00:00,86.0
114871,141535,2017-11-23 20:35:00+00:00,114870,AzureSupport,2017-11-23 20:36:44+00:00,104.0
114873,141535,2017-11-23 20:31:00+00:00,114872,AzureSupport,2017-11-23 20:33:10+00:00,130.0
114875,141536,2017-11-23 20:30:23+00:00,114874,AzureSupport,2017-11-23 20:33:45+00:00,202.0
114884,141539,2017-11-23 20:46:54+00:00,114881,AirbnbHelp,2017-11-23 21:20:41+00:00,2027.0
114891,141539,2017-11-23 20:29:04+00:00,114885,AirbnbHelp,2017-11-23 20:33:50+00:00,286.0
107674,139916,2017-11-23 11:53:13+00:00,107675,AirbnbHelp,2017-11-23 21:16:45+00:00,33812.0
114893,141540,2017-11-23 20:32:20+00:00,114892,AirbnbHelp,2017-11-23 20:38:51+00:00,391.0
114897,141541,2017-11-23 18:10:34+00:00,114895,XboxSupport,2017-11-23 21:27:33+00:00,11819.0
114900,141542,2017-11-23 17:58:02+00:00,114898,XboxSupport,2017-11-23 21:27:12+00:00,12550.0
114899,141542,2017-11-24 10:28:26+00:00,114901,XboxSupport,2017-11-24 17:55:09+00:00,26803.0
114904,141542,2017-11-23 09:01:41+00:00,114903,XboxSupport,2017-11-23 17:41:38+00:00,31197.0
114906,141542,2017-11-23 02:13:28+00:00,114905,XboxSupport,2017-11-23 04:03:10+00:00,6582.0
114908,141542,2017-11-23 00:49:59+00:00,114907,XboxSupport,2017-11-23 02:05:36+00:00,4537.0
114910,141542,2017-11-22 22:42:11+00:00,114909,XboxSupport,2017-11-22 23:43:56+00:00,3705.0
114919,141543,2017-11-23 17:34:44+00:00,114918,XboxSupport,2017-11-23 21:24:48+00:00,13804.0
114922,141544,2017-11-23 17:25:36+00:00,114920,XboxSupport,2017-11-23 21:23:46+00:00,14290.0
114921,141544,2017-11-23 21:27:12+00:00,114923,XboxSupport,2017-11-23 22:55:32+00:00,5300.0
114924,141544,2017-11-23 22:56:56+00:00,114925,XboxSupport,2017-11-23 23:43:19+00:00,2783.0
114926,141544,2017-11-24 00:00:35+00:00,114927,XboxSupport,2017-11-24 00:23:53+00:00,1398.0
114928,141544,2017-11-24 00:42:55+00:00,114929,XboxSupport,2017-11-24 00:53:35+00:00,640.0
114931,141544,2017-11-24 23:38:42+00:00,114932,XboxSupport,2017-11-25 00:35:36+00:00,3414.0
114934,141545,2017-11-23 18:01:21+00:00,114933,XboxSupport,2017-11-23 21:21:18+00:00,11997.0
114937,141546,2017-11-23 18:24:34+00:00,114935,XboxSupport,2017-11-23 21:18:39+00:00,10445.0
114936,141546,2017-11-23 21:49:11+00:00,114938,XboxSupport,2017-11-23 22:55:12+00:00,3961.0
114936,141546,2017-11-23 21:49:11+00:00,114939,XboxSupport,2017-11-23 22:55:11+00:00,3960.0
114942,141547,2017-11-23 17:53:50+00:00,114940,XboxSupport,2017-11-23 21:16:24+00:00,12154.0
114941,141547,2017-11-24 01:35:41+00:00,114943,XboxSupport,2017-11-24 02:14:59+00:00,2358.0
114944,141547,2017-11-24 03:14:26+00:00,114945,XboxSupport,2017-11-24 03:32:29+00:00,1083.0
114948,141547,2017-11-23 08:18:05+00:00,114947,XboxSupport,2017-11-23 17:35:41+00:00,33456.0
114952,141548,2017-11-23 05:30:21+00:00,114950,XboxSupport,2017-11-23 21:15:26+00:00,56705.0
114953,141548,2017-11-23 21:26:36+00:00,114954,XboxSupport,2017-11-23 23:27:40+00:00,7264.0
114957,141549,2017-11-23 16:59:54+00:00,114956,XboxSupport,2017-11-23 21:11:26+00:00,15092.0
114960,141550,2017-11-23 16:52:29+00:00,114958,XboxSupport,2017-11-23 21:03:29+00:00,15060.0
114959,141550,2017-11-23 21:13:13+00:00,114961,XboxSupport,2017-11-23 23:21:52+00:00,7719.0
114964,141551,2017-11-23 20:45:05+00:00,114962,XboxSupport,2017-11-23 21:00:52+00:00,947.0
114967,141552,2017-11-23 20:00:15+00:00,114965,XboxSupport,2017-11-23 21:00:13+00:00,3598.0
114966,141552,2017-11-23 21:07:34+00:00,114968,XboxSupport,2017-11-23 22:53:14+00:00,6340.0
114972,141553,2017-11-23 19:16:24+00:00,114970,sainsburys,2017-11-23 21:24:30+00:00,7686.0
114971,141553,2017-11-23 21:42:42+00:00,114973,sainsburys,2017-11-23 23:19:24+00:00,5802.0
111511,141553,2017-11-23 16:11:06+00:00,114974,sainsburys,2017-11-23 17:22:40+00:00,4294.0
114976,141554,2017-11-23 13:20:24+00:00,114975,sainsburys,2017-11-23 21:23:46+00:00,29002.0
114978,141555,2017-11-23 13:23:47+00:00,114977,sainsburys,2017-11-23 21:23:26+00:00,28779.0
114981,141556,2017-11-23 13:08:12+00:00,114979,sainsburys,2017-11-23 21:21:37+00:00,29605.0
114984,141557,2017-11-23 10:02:07+00:00,114982,sainsburys,2017-11-23 21:20:59+00:00,40732.0
114983,141557,2017-11-23 21:58:30+00:00,114985,sainsburys,2017-11-23 22:07:03+00:00,513.0
114987,141557,2017-10-05 15:41:40+00:00,114986,sainsburys,2017-10-13 13:49:05+00:00,684445.0
114989,141557,2017-10-04 20:02:36+00:00,114988,sainsburys,2017-10-05 14:44:17+00:00,67301.0
114991,141557,2017-10-04 16:10:25+00:00,114990,sainsburys,2017-10-04 16:56:50+00:00,2785.0
114993,141557,2017-10-04 15:38:54+00:00,114992,sainsburys,2017-10-04 15:53:03+00:00,849.0
114995,141557,2017-10-04 08:55:38+00:00,114994,sainsburys,2017-10-04 14:08:15+00:00,18757.0
114998,141560,2017-11-23 12:57:38+00:00,114997,sainsburys,2017-11-23 21:01:59+00:00,29061.0
115000,141561,2017-11-23 12:48:29+00:00,114999,sainsburys,2017-11-23 21:00:47+00:00,29538.0
115002,141561,2017-11-22 11:24:36+00:00,115001,sainsburys,2017-11-22 21:09:42+00:00,35106.0
115004,141562,2017-11-23 12:46:28+00:00,115003,sainsburys,2017-11-23 21:00:26+00:00,29638.0
115008,141563,2017-11-23 18:16:38+00:00,115005,hulu_support,2017-11-23 21:27:24+00:00,11446.0
115007,141564,2017-11-24 14:33:39+00:00,115009,hulu_support,2017-11-24 15:16:30+00:00,2571.0
115011,141566,2017-11-23 17:34:44+00:00,115010,hulu_support,2017-11-23 21:27:01+00:00,13937.0
115015,141567,2017-11-23 18:11:33+00:00,115013,hulu_support,2017-11-23 21:26:25+00:00,11692.0
115014,141567,2017-11-24 05:18:34+00:00,115016,hulu_support,2017-11-24 13:22:44+00:00,29050.0
115018,141568,2017-11-23 18:43:17+00:00,115017,hulu_support,2017-11-23 21:25:28+00:00,9731.0
115020,141569,2017-11-23 19:40:35+00:00,115019,hulu_support,2017-11-23 21:22:49+00:00,6134.0
115023,141570,2017-11-23 21:15:47+00:00,115021,hulu_support,2017-11-23 21:20:25+00:00,278.0
115022,141570,2017-11-23 21:32:51+00:00,115024,hulu_support,2017-11-23 21:52:11+00:00,1160.0
115027,141571,2017-11-23 16:28:57+00:00,115025,hulu_support,2017-11-23 21:19:04+00:00,17407.0
115026,141571,2017-11-23 22:00:04+00:00,115028,hulu_support,2017-11-23 22:04:59+00:00,295.0
115031,14753,2017-11-23 17:05:10+00:00,115029,hulu_support,2017-11-23 21:18:26+00:00,15196.0
115033,14753,2017-11-23 11:08:31+00:00,115032,hulu_support,2017-11-23 16:35:18+00:00,19607.0
115035,141572,2017-11-23 17:37:05+00:00,115034,hulu_support,2017-11-23 21:16:46+00:00,13181.0
63412,141572,2017-11-23 12:18:41+00:00,115036,hulu_support,2017-11-23 17:32:19+00:00,18818.0
115039,141573,2017-11-23 17:52:12+00:00,115037,hulu_support,2017-11-23 21:14:09+00:00,12117.0
115040,141573,2017-11-23 22:05:53+00:00,115041,hulu_support,2017-11-23 22:22:00+00:00,967.0
115046,141574,2017-11-23 18:31:48+00:00,115042,hulu_support,2017-11-23 21:12:02+00:00,9614.0
115043,141574,2017-11-23 21:28:40+00:00,115047,hulu_support,2017-11-23 21:55:33+00:00,1613.0
115050,141575,2017-11-23 17:47:22+00:00,115048,hulu_support,2017-11-23 21:11:34+00:00,12252.0
115053,141576,2017-11-23 17:13:12+00:00,115051,hulu_support,2017-11-23 21:11:31+00:00,14299.0
115054,141576,2017-11-24 15:16:44+00:00,115055,hulu_support,2017-11-24 15:51:15+00:00,2071.0
115057,141577,2017-11-23 17:04:25+00:00,115056,hulu_support,2017-11-23 21:10:48+00:00,14783.0
115059,141578,2017-11-23 16:41:08+00:00,115058,hulu_support,2017-11-23 21:10:42+00:00,16174.0
115012,141579,2017-11-23 18:06:24+00:00,115061,hulu_support,2017-11-23 21:10:35+00:00,11051.0
115063,141580,2017-11-23 16:21:16+00:00,115062,hulu_support,2017-11-23 21:07:24+00:00,17168.0
115065,141581,2017-11-23 16:45:11+00:00,115064,hulu_support,2017-11-23 21:07:10+00:00,15719.0
115067,141582,2017-11-23 17:26:22+00:00,115066,hulu_support,2017-11-23 21:06:30+00:00,13208.0
115072,141584,2017-11-23 17:06:26+00:00,115070,hulu_support,2017-11-23 21:05:03+00:00,14317.0
115071,141584,2017-11-24 01:28:46+00:00,115073,hulu_support,2017-11-24 01:50:29+00:00,1303.0
115074,141584,2017-11-24 01:52:11+00:00,115075,hulu_support,2017-11-24 01:59:53+00:00,462.0
115077,141585,2017-11-23 20:28:36+00:00,115076,hulu_support,2017-11-23 21:04:23+00:00,2147.0
115080,141586,2017-11-23 16:48:21+00:00,115078,hulu_support,2017-11-23 21:03:37+00:00,15316.0
115079,141586,2017-11-23 21:05:23+00:00,115081,hulu_support,2017-11-23 21:43:46+00:00,2303.0
115082,141586,2017-11-23 21:54:05+00:00,115083,hulu_support,2017-11-23 22:06:22+00:00,737.0
115086,141587,2017-11-23 17:37:19+00:00,115084,hulu_support,2017-11-23 21:03:07+00:00,12348.0
115085,141587,2017-11-23 21:18:47+00:00,115087,hulu_support,2017-11-23 21:46:05+00:00,1638.0
115090,141588,2017-11-23 19:41:59+00:00,115089,hulu_support,2017-11-23 21:02:58+00:00,4859.0
115092,141588,2017-11-20 04:03:11+00:00,115091,hulu_support,2017-11-20 04:40:08+00:00,2217.0
115094,141589,2017-11-23 19:02:42+00:00,115093,hulu_support,2017-11-23 21:02:11+00:00,7169.0
115096,141591,2017-11-23 18:03:23+00:00,115095,hulu_support,2017-11-23 21:01:10+00:00,10667.0
115098,141591,2017-11-23 13:37:54+00:00,115097,hulu_support,2017-11-23 18:01:27+00:00,15813.0
115100,141592,2017-11-23 17:44:12+00:00,115099,hulu_support,2017-11-23 21:00:21+00:00,11769.0
115102,141592,2017-11-22 18:26:10+00:00,115101,hulu_support,2017-11-22 20:14:43+00:00,6513.0
115106,141593,2017-11-23 20:32:50+00:00,115103,Safaricom_Care,2017-11-23 21:23:17+00:00,3027.0
115105,141593,2017-11-27 11:45:52+00:00,115107,Safaricom_Care,2017-11-27 11:49:12+00:00,200.0
115108,141593,2017-11-27 11:52:50+00:00,115109,Safaricom_Care,2017-11-27 11:57:43+00:00,293.0
115112,141593,2017-11-15 18:52:47+00:00,115111,Safaricom_Care,2017-11-15 19:21:38+00:00,1731.0
115115,141594,2017-11-23 20:37:22+00:00,115114,Safaricom_Care,2017-11-23 21:23:15+00:00,2753.0
115117,141595,2017-11-23 20:33:17+00:00,115116,Safaricom_Care,2017-11-23 21:21:21+00:00,2884.0
115119,141596,2017-11-23 20:27:24+00:00,115118,Safaricom_Care,2017-11-23 21:18:37+00:00,3073.0
115121,141597,2017-11-23 20:25:20+00:00,115120,Safaricom_Care,2017-11-23 21:16:35+00:00,3075.0
115125,141598,2017-11-23 20:14:46+00:00,115122,Safaricom_Care,2017-11-23 21:07:12+00:00,3146.0
115127,141599,2017-11-23 20:17:40+00:00,115126,Safaricom_Care,2017-11-23 21:05:26+00:00,2866.0
115129,141600,2017-11-23 21:12:51+00:00,115128,JetBlue,2017-11-23 21:13:55+00:00,64.0
115135,141601,2017-11-23 20:54:35+00:00,115131,JetBlue,2017-11-23 20:56:01+00:00,86.0
115137,141602,2017-11-23 20:39:17+00:00,115136,JetBlue,2017-11-23 20:40:41+00:00,84.0
115141,141603,2017-11-23 16:54:05+00:00,115139,O2,2017-11-23 21:28:36+00:00,16471.0
115140,141603,2017-11-24 09:37:18+00:00,115142,O2,2017-11-24 12:42:22+00:00,11104.0
115144,141603,2017-11-23 13:58:08+00:00,115143,O2,2017-11-23 16:50:13+00:00,10325.0
115146,141604,2017-11-23 16:56:51+00:00,115145,O2,2017-11-23 21:25:07+00:00,16096.0
115150,139009,2017-11-23 16:53:29+00:00,115148,O2,2017-11-23 21:21:43+00:00,16094.0
115149,139009,2017-11-29 11:53:26+00:00,115151,O2,2017-11-29 13:43:04+00:00,6578.0
115153,139009,2017-11-23 13:27:02+00:00,115152,O2,2017-11-23 15:57:19+00:00,9017.0
115155,141605,2017-11-23 16:51:47+00:00,115154,O2,2017-11-23 21:17:22+00:00,15935.0
115157,141605,2017-11-22 19:28:50+00:00,115156,O2,2017-11-23 10:23:07+00:00,53657.0
115159,141605,2017-11-03 10:26:39+00:00,115158,O2,2017-11-03 11:31:22+00:00,3883.0
65110,141606,2017-11-23 16:50:15+00:00,115160,O2,2017-11-23 21:16:17+00:00,15962.0
115162,141607,2017-11-23 16:47:20+00:00,115161,O2,2017-11-23 21:14:47+00:00,16047.0
115164,141607,2017-11-23 13:43:48+00:00,115163,O2,2017-11-23 16:23:55+00:00,9607.0
115166,141607,2017-11-23 00:53:21+00:00,115165,O2,2017-11-23 12:09:04+00:00,40543.0
115170,141608,2017-11-23 16:48:23+00:00,115167,O2,2017-11-23 21:14:32+00:00,15969.0
115169,141608,2017-11-23 22:24:39+00:00,115171,O2,2017-11-24 11:09:43+00:00,45904.0
115174,141609,2017-11-23 16:38:24+00:00,115173,O2,2017-11-23 21:08:51+00:00,16227.0
115176,127337,2017-11-23 16:37:57+00:00,115175,O2,2017-11-23 21:03:27+00:00,15930.0
115178,141610,2017-11-23 16:37:04+00:00,115177,O2,2017-11-23 21:02:20+00:00,15916.0
115181,141611,2017-11-23 16:35:47+00:00,115179,O2,2017-11-23 20:59:54+00:00,15847.0
115185,141611,2017-11-29 10:02:30+00:00,115186,O2,2017-11-29 12:12:29+00:00,7799.0
115188,141611,2017-11-23 08:26:01+00:00,115187,O2,2017-11-23 12:41:48+00:00,15347.0
115190,141612,2017-11-23 20:39:49+00:00,115189,CoxHelp,2017-11-23 20:52:54+00:00,785.0
115193,141613,2017-11-23 19:56:55+00:00,115191,GWRHelp,2017-11-23 21:23:15+00:00,5180.0
115196,141614,2017-11-23 19:55:29+00:00,115194,GWRHelp,2017-11-23 21:21:15+00:00,5146.0
115195,141614,2017-11-23 21:42:31+00:00,115197,GWRHelp,2017-11-23 21:57:12+00:00,881.0
115195,141614,2017-11-23 21:42:31+00:00,115198,GWRHelp,2017-11-23 21:56:47+00:00,856.0
115201,141615,2017-11-23 19:55:04+00:00,115199,GWRHelp,2017-11-23 21:18:01+00:00,4977.0
115203,141616,2017-11-23 19:39:30+00:00,115202,GWRHelp,2017-11-23 21:03:38+00:00,5048.0
115206,141617,2017-11-23 18:31:20+00:00,115204,AmazonHelp,2017-11-23 18:41:32+00:00,612.0
115211,141618,2017-11-23 21:16:56+00:00,115209,SpotifyCares,2017-11-23 21:41:19+00:00,1463.0
115210,141618,2017-11-23 21:44:31+00:00,115212,SpotifyCares,2017-11-23 21:59:00+00:00,869.0
115213,141618,2017-11-24 02:40:53+00:00,115214,SpotifyCares,2017-11-24 05:08:19+00:00,8846.0
115218,141619,2017-11-23 21:29:17+00:00,115217,SpotifyCares,2017-11-23 21:40:08+00:00,651.0
115222,141620,2017-11-23 20:48:37+00:00,115220,SpotifyCares,2017-11-23 21:39:56+00:00,3079.0
115221,141620,2017-11-23 21:44:34+00:00,115223,SpotifyCares,2017-11-23 22:19:00+00:00,2066.0
115224,141620,2017-11-23 22:21:34+00:00,115225,SpotifyCares,2017-11-23 23:24:13+00:00,3759.0
115228,141621,2017-11-23 21:13:45+00:00,115226,SpotifyCares,2017-11-23 21:38:46+00:00,1501.0
115229,141621,2017-11-23 21:43:36+00:00,115230,SpotifyCares,2017-11-23 22:37:25+00:00,3229.0
115233,141622,2017-11-23 15:31:16+00:00,115231,SpotifyCares,2017-11-23 21:37:24+00:00,21968.0
115232,141622,2017-11-23 21:48:02+00:00,115234,SpotifyCares,2017-11-23 23:08:33+00:00,4831.0
115235,141622,2017-11-25 19:36:43+00:00,115236,SpotifyCares,2017-11-26 06:29:02+00:00,39139.0
115238,141623,2017-11-23 21:22:16+00:00,115237,SpotifyCares,2017-11-23 21:35:37+00:00,801.0
115260,141624,2017-11-23 21:28:09+00:00,115259,SpotifyCares,2017-11-23 21:35:20+00:00,431.0
115263,141624,2017-11-23 18:05:42+00:00,115261,SpotifyCares,2017-11-23 18:16:37+00:00,655.0
115265,141624,2017-11-23 16:02:50+00:00,115264,SpotifyCares,2017-11-23 16:21:09+00:00,1099.0
115267,141624,2017-11-22 10:35:18+00:00,115266,SpotifyCares,2017-11-22 14:26:18+00:00,13860.0
115270,141625,2017-11-23 21:17:20+00:00,115268,SpotifyCares,2017-11-23 21:35:19+00:00,1079.0
115269,141625,2017-11-23 21:37:09+00:00,115271,SpotifyCares,2017-11-23 21:50:10+00:00,781.0
115274,141626,2017-11-23 20:42:35+00:00,115272,SpotifyCares,2017-11-23 21:33:20+00:00,3045.0
115273,141626,2017-11-23 21:36:19+00:00,115275,SpotifyCares,2017-11-23 22:06:19+00:00,1800.0
115302,141628,2017-11-23 21:02:25+00:00,115301,SpotifyCares,2017-11-23 21:30:57+00:00,1712.0
115305,141629,2017-11-22 21:17:02+00:00,115303,SpotifyCares,2017-11-22 22:54:55+00:00,5873.0
115317,141630,2017-11-23 21:10:20+00:00,115316,SpotifyCares,2017-11-23 21:30:27+00:00,1207.0
115320,141631,2017-11-23 21:24:55+00:00,115318,SpotifyCares,2017-11-23 21:29:17+00:00,262.0
115322,141631,2017-11-23 17:05:41+00:00,115321,SpotifyCares,2017-11-23 18:36:10+00:00,5429.0
115324,141631,2017-11-23 15:16:40+00:00,115323,SpotifyCares,2017-11-23 16:55:03+00:00,5903.0
115326,141632,2017-11-23 19:16:33+00:00,115325,SpotifyCares,2017-11-23 21:26:25+00:00,7792.0
115329,141633,2017-11-23 21:17:12+00:00,115327,SpotifyCares,2017-11-23 21:22:24+00:00,312.0
115328,141633,2017-11-23 21:59:10+00:00,115330,SpotifyCares,2017-11-23 22:09:59+00:00,649.0
115332,141633,2017-11-23 17:55:35+00:00,115331,SpotifyCares,2017-11-23 19:01:40+00:00,3965.0
115336,141634,2017-11-23 20:55:03+00:00,115334,SpotifyCares,2017-11-23 21:19:19+00:00,1456.0
115335,141634,2017-11-24 18:31:31+00:00,115337,SpotifyCares,2017-11-24 18:34:55+00:00,204.0
115338,141634,2017-11-24 18:44:56+00:00,115339,SpotifyCares,2017-11-24 18:54:52+00:00,596.0
115343,141635,2017-11-23 20:42:52+00:00,115342,SpotifyCares,2017-11-23 21:16:57+00:00,2045.0
115346,141636,2017-11-23 20:50:39+00:00,115344,SpotifyCares,2017-11-23 21:16:35+00:00,1556.0
115345,141636,2017-11-23 21:49:05+00:00,115347,SpotifyCares,2017-11-23 21:57:23+00:00,498.0
115349,141637,2017-11-23 21:07:53+00:00,115348,SpotifyCares,2017-11-23 21:13:42+00:00,349.0
115352,141638,2017-11-23 21:08:31+00:00,115350,Tesco,2017-11-23 21:40:31+00:00,1920.0
115351,141638,2017-11-24 14:26:57+00:00,115353,Tesco,2017-11-24 14:54:26+00:00,1649.0
115354,141638,2017-11-24 15:00:21+00:00,115355,Tesco,2017-11-24 15:06:57+00:00,396.0
115356,141295,2017-11-23 21:43:41+00:00,115357,Tesco,2017-11-23 21:47:11+00:00,210.0
115361,141639,2017-11-23 20:06:00+00:00,115359,Tesco,2017-11-23 21:37:13+00:00,5473.0
115360,141639,2017-11-23 21:38:29+00:00,115362,Tesco,2017-11-23 22:20:29+00:00,2520.0
115363,141639,2017-11-27 18:39:51+00:00,115364,Tesco,2017-11-28 05:58:07+00:00,40696.0
115363,141639,2017-11-27 18:39:51+00:00,115365,Tesco,2017-11-28 05:53:40+00:00,40429.0
115368,141640,2017-11-23 20:00:15+00:00,115366,Tesco,2017-11-23 21:32:04+00:00,5509.0
115367,141640,2017-11-23 21:34:02+00:00,115369,Tesco,2017-11-24 03:32:44+00:00,21522.0
115370,141640,2017-11-24 09:18:02+00:00,115371,Tesco,2017-11-24 09:39:49+00:00,1307.0
115373,141641,2017-11-23 21:00:55+00:00,115372,Tesco,2017-11-23 21:29:28+00:00,1713.0
115375,141642,2017-11-23 20:20:31+00:00,115374,Tesco,2017-11-23 21:24:06+00:00,3815.0
115375,141642,2017-11-23 20:20:31+00:00,115376,Tesco,2017-11-23 21:23:26+00:00,3775.0
115378,141643,2017-11-23 20:56:46+00:00,115377,Tesco,2017-11-23 21:19:44+00:00,1378.0
115382,141645,2017-11-23 19:34:37+00:00,115380,Tesco,2017-11-23 21:13:43+00:00,5946.0
115381,141645,2017-11-23 21:23:09+00:00,115383,Tesco,2017-11-24 03:17:31+00:00,21262.0
115386,141646,2017-11-23 21:31:18+00:00,115384,Delta,2017-11-23 21:38:07+00:00,409.0
115385,141646,2017-11-23 21:47:07+00:00,115387,Delta,2017-11-23 22:17:18+00:00,1811.0
115389,141647,2017-11-23 21:19:02+00:00,115388,Delta,2017-11-23 21:37:17+00:00,1095.0
115391,141648,2017-11-23 21:34:14+00:00,115390,Delta,2017-11-23 21:35:43+00:00,89.0
115394,141649,2017-11-23 21:29:32+00:00,115392,Delta,2017-11-23 21:34:58+00:00,326.0
115393,141649,2017-11-23 21:37:47+00:00,115395,Delta,2017-11-23 21:48:30+00:00,643.0
115399,141650,2017-11-23 21:29:18+00:00,115398,Delta,2017-11-23 21:34:54+00:00,336.0
115401,141651,2017-11-23 21:29:00+00:00,115400,Delta,2017-11-23 21:34:43+00:00,343.0
115403,141652,2017-11-23 21:26:00+00:00,115402,Delta,2017-11-23 21:29:44+00:00,224.0
115405,141653,2017-11-23 21:25:05+00:00,115404,Delta,2017-11-23 21:29:12+00:00,247.0
115408,141654,2017-11-23 21:18:33+00:00,115407,Delta,2017-11-23 21:22:29+00:00,236.0
115413,141655,2017-11-23 21:41:13+00:00,115412,VirginTrains,2017-11-23 21:42:24+00:00,71.0
115415,141655,2017-11-23 21:36:08+00:00,115414,VirginTrains,2017-11-23 21:36:51+00:00,43.0
115417,141655,2017-11-23 21:22:31+00:00,115416,VirginTrains,2017-11-23 21:27:02+00:00,271.0
115419,141655,2017-11-23 18:17:42+00:00,115418,VirginTrains,2017-11-23 18:20:45+00:00,183.0
115423,141656,2017-11-23 21:34:38+00:00,115420,VirginTrains,2017-11-23 21:36:17+00:00,99.0
115422,141656,2017-11-23 22:02:20+00:00,115424,VirginTrains,2017-11-23 22:10:04+00:00,464.0
115429,141656,2017-11-23 21:22:49+00:00,115427,VirginTrains,2017-11-23 21:24:28+00:00,99.0
115434,141657,2017-11-23 21:33:34+00:00,115432,VirginTrains,2017-11-23 21:35:18+00:00,104.0
115436,141658,2017-11-23 21:28:59+00:00,115435,VirginTrains,2017-11-23 21:30:31+00:00,92.0
115439,141658,2017-11-23 21:26:03+00:00,115437,VirginTrains,2017-11-23 21:27:52+00:00,109.0
115442,141659,2017-11-23 21:25:51+00:00,115440,VirginTrains,2017-11-23 21:29:12+00:00,201.0
115443,141660,2017-11-23 23:17:19+00:00,115444,VirginTrains,2017-11-23 23:21:26+00:00,247.0
115445,141659,2017-11-24 10:36:59+00:00,115446,VirginTrains,2017-11-24 10:38:57+00:00,118.0
115448,141659,2017-11-23 18:09:42+00:00,115447,VirginTrains,2017-11-23 18:18:09+00:00,507.0
115450,141659,2017-11-23 18:01:00+00:00,115449,VirginTrains,2017-11-23 18:06:49+00:00,349.0
115452,141659,2017-11-23 17:53:06+00:00,115451,VirginTrains,2017-11-23 17:57:41+00:00,275.0
79737,141659,2017-11-23 14:47:08+00:00,115453,VirginTrains,2017-11-23 14:49:53+00:00,165.0
115455,141661,2017-11-23 21:23:05+00:00,115454,VirginTrains,2017-11-23 21:25:04+00:00,119.0
115458,141662,2017-11-23 21:21:05+00:00,115456,VirginTrains,2017-11-23 21:22:57+00:00,112.0
115460,141663,2017-11-23 21:16:13+00:00,115459,VirginTrains,2017-11-23 21:19:00+00:00,167.0
115463,141664,2017-11-23 21:16:57+00:00,115461,VirginTrains,2017-11-23 21:18:39+00:00,102.0
115466,141664,2017-11-23 21:12:47+00:00,115465,VirginTrains,2017-11-23 21:15:58+00:00,191.0
115468,141665,2017-11-23 21:05:03+00:00,115467,AmericanAir,2017-11-23 21:43:24+00:00,2301.0
115471,141666,2017-11-23 20:48:12+00:00,115469,AmericanAir,2017-11-23 21:40:13+00:00,3121.0
115470,141666,2017-11-23 22:04:56+00:00,115472,AmericanAir,2017-11-23 22:07:59+00:00,183.0
115474,141667,2017-11-23 20:48:26+00:00,115473,AmericanAir,2017-11-23 21:39:31+00:00,3065.0
115476,141668,2017-11-23 20:44:54+00:00,115475,AmericanAir,2017-11-23 21:33:59+00:00,2945.0
115478,141669,2017-11-23 20:33:43+00:00,115477,AmericanAir,2017-11-23 21:32:04+00:00,3501.0
115481,141670,2017-11-23 20:37:53+00:00,115479,AmericanAir,2017-11-23 21:31:09+00:00,3196.0
115483,141671,2017-11-23 20:25:57+00:00,115482,AmericanAir,2017-11-23 21:30:30+00:00,3873.0
